cardDesc_8369,Choose one: Gain 2 maximum <color=#e6c14f>Rage</color> or gain <color=#e6c14f>Rage</color> ×4.,選択：<color=#e6c14f>憤怒</color>の上限を+2／4点の<color=#e6c14f>憤怒</color>を獲得する
cardName_8370,New Moon,新月
cardDesc_8370,Gain 2 maximum rage,<color=#e6c14f>憤怒</color>の上限+2
cardName_8371,Full Moon,満月
cardDesc_8371,Gain rage ×4,4点の<color=#e6c14f>憤怒</color>を獲得する
cardName_8373,Lurk,潜伏
cardDesc_8373,<color=#e6c14f>Exiled</color>. Double your maximum rage.,<color=#e6c14f>除外</color>\n<color=#e6c14f>憤怒</color>の上限を2倍にする
cardName_8374,Rush Forward,突進
cardDesc_8374,<color=#e6c14f>Exiled</color>. Choose one: Draw 2 cards or get Action +3.,<color=#e6c14f>除外</color>\n選択：カードを2枚引く／3点のアクションを獲得する
cardName_8375,Draw cards,カードを引く
cardDesc_8375,Draw 2 cards,カードを2枚引く
cardName_8376,Action,アクション
cardDesc_8376,Action +3.,3点のアクションを獲得する
cardName_8377,Headscarf,バンダナ
cardDesc_8377,"For every 3 action cards you use,  get Action +1 on your next turn.",行動カードを3枚プレイする度に、次のターンに1点のアクションを獲得する
cardName_8378,Woodcutter's Axe,木こりの斧
cardDesc_8378,Get a <color=#e6c14f>temporary</color> random attack card at the start of your turn.,あなたのターンの開始時に、ランダムに攻撃カード<color=#e6c14f>*</color>を1枚獲得する
cardName_8379,Wolf Totem,オオカミのトーテム
cardDesc_8379,"At the start of your turn,  <color=#e6c14f>exile</color> this card and gain 2 maximum <color=#e6c14f>Rage</color>. Draw 1 card.",あなたのターンの開始時に、このカードを<color=#e6c14f>除外</color>し、カードを1枚引き、<color=#e6c14f>憤怒</color>の上限を+2
cardName_8381,Suppress,本能を抑止
cardDesc_8381,<color=#e6c14f>Exiled</color>. <color=#e6c14f>Exile</color> all attack cards from your hand. Get Action +1 for each card exiled this way.,<color=#e6c14f>除外</color>\n手札にある攻撃カードを全て<color=#e6c14f>除外</color>する。除外したカード1枚につき、1点のアクションを獲得するし、カードを1枚引く
cardName_8382,Critical Moment,危機一髪
cardDesc_8382,"In this turn,  get a temporary attack card for each action card you play.",このターン中、あなたが行動カードをプレイする度に、ランダムに攻撃カードを1枚獲得する
cardName_8383,Sweep,なぎ払い
cardDesc_8383,Transform all cards in your hand to the leftmost card in your hand.,あなたの手札にある全てのカードを手札の一番左のカードに変化する
cardName_8384,Cleave,切り拓く
cardDesc_8384,Deal 2 damage. Use an attack card from your deck.,2点のダメージを与え、デッキから攻撃カードを1枚プレイする
cardName_8385,Cleave,切り拓く
cardDesc_8385,Deal 4 damage. Use an attack card from your deck.,4点のダメージを与え、デッキから攻撃カードを1枚プレイする
cardLevelUpDesc_8385,Deal <color=#8adf6a>4</color> damage. Use an attack card from your deck.,<color=#8adf6a>4</color>点のダメージを与え、デッキから攻撃カードを1枚プレイする
cardName_8386,Paranoia,偏執
cardDesc_8386,"<color=#e6c14f>Exiled</color>\n In this combat,  your <color=#e6c14f>Choices</color>\n will all be triggered.",<color=#e6c14f>除外</color>\nこの戦闘中、あなたがプレイする<color=#e6c14f>選択</color>効果のカードの<color=#e6c14f>選択</color>を全て発動する
cardName_8390,Prey,捕食
cardDesc_8390,Consume all your Action. Gain <color=#e6c14f>Rage</color> ×2 for each Action consumed.,全てのアクションを失い、失ったアクションを1点につき、2点の<color=#e6c14f>憤怒</color>を獲得する
cardDescEx_8390,Consume all your Action. Gain <color=#e6c14f>Rage</color> ×{0}.,全てのアクションを失い、{0}点の<color=#e6c14f>憤怒</color>を獲得する
cardName_8391,Escape,逃走
cardDesc_8391,<color=#e6c14f>Exiled</color>. Consume all your Action. Gain <color=#e6c14f>Armor</color> ×5 for each Action consumed.,<color=#e6c14f>除外</color>\n全てのアクションを失い、失ったアクションを1点につき、5点の<color=#e6c14f>防御</color>を獲得する
cardDescEx_8391,<color=#e6c14f>Exiled</color>. Consume all your Action. Gain <color=#e6c14f>Armor</color> ×{0}.,<color=#e6c14f>除外</color>\n全てのアクションを失い、{0}点の<color=#e6c14f>防御</color>を獲得する
cardName_8392,Concealment,隠密行動
cardDesc_8392,<color=#e6c14f>Exiled</color>. Draw 1 card. Gain 1 maximum <color=#e6c14f>Rage</color>.,<color=#e6c14f>除外</color>\nカードを1枚引く。<color=#e6c14f>憤怒</color>の上限+1
cardName_8393,Strength Increase,力の増幅
cardDesc_8393,<color=#e6c14f>Exiled</color>. Draw 1 card. Gain 1 Action this combat.,<color=#e6c14f>除外</color>\nあなたの各ターンの開始時に、1点のアクションを獲得する
cardName_8394,Strength Increase,力の増幅
cardDesc_8394,<color=#e6c14f>Exiled</color>. Draw 1 card. Gain 1 Action this combat.,<color=#e6c14f>除外</color>\nあなたの各ターンの開始時に、1点のアクションを獲得する
cardName_8395,Take by Storm,強襲
cardDesc_8395,"<color=#e6c14f>Exiled</color>. In this combat,  use an attack card from your deck for each action card you play.",<color=#e6c14f>除外</color>\nこの戦闘中、あなたが行動カードをプレイする度に、デッキから攻撃カードを1枚プレイする
cardName_8397,Lost in the Forest,迷いの森
cardDesc_8397,Get 2 random attack cards.,ランダムに攻撃カード<color=#e6c14f>*</color>を2枚獲得する
cardName_8398,Super Endurance,無尽蔵の体力
cardDesc_8398,<color=#e6c14f>Exiled</color>. Action +2.,<color=#e6c14f>除外</color>\n2点のアクションを獲得する
cardName_8399,Super Endurance,無尽蔵の体力
cardDesc_8399,<color=#e6c14f>Exiled</color>. Action +3.,<color=#e6c14f>除外</color>\n3点のアクションを獲得する
cardLevelUpDesc_8399,<color=#e6c14f>Exiled</color>. Action +<color=#8adf6a>3</color>.,<color=#e6c14f>除外</color>\n<color=#8adf6a>3</color>点のアクションを獲得する
cardName_8403,Restore Reason,理性を取り戻す
cardDesc_8403,"<color=#e6c14f>Exiled</color>. Draw 1 card. Lose all <color=#e6c14f>Rage</color>,  gain the same amount of Action.",<color=#e6c14f>除外</color>\nカードを1枚引く。全ての<color=#e6c14f>憤怒</color>を失い、失った<color=#e6c14f>憤怒</color>に等しいのアクションを獲得する
cardName_8404,Sensitive Smell,鋭い嗅覚
cardDesc_8404,<color=#e6c14f>Exiled</color>. Choose a card from your deck and put it in your hand.,<color=#e6c14f>除外</color>\nデッキからカードを1枚選び、それを手札に加える
cardName_8410,Call of the Moon,満月の召喚
cardDesc_8410,<color=#e6c14f>Exiled</color>. Gain <color=#e6c14f>Rage</color> ×2.,<color=#e6c14f>除外</color>\n2点の<color=#e6c14f>憤怒</color>を獲得する
cardName_8411,Call of the Moon,満月の召喚
cardDesc_8411,<color=#e6c14f>Exiled</color>. Gain <color=#e6c14f>Rage</color> ×3.,<color=#e6c14f>除外</color>\n3点の<color=#e6c14f>憤怒</color>を獲得する
cardLevelUpDesc_8411,<color=#e6c14f>Exiled</color>. Gain <color=#e6c14f>Rage</color> ×<color=#8adf6a>3</color>.,<color=#e6c14f>除外</color>\n<color=#8adf6a>3</color>点の<color=#e6c14f>憤怒</color>を獲得する
cardName_8412,Broken Memories,記憶喪失
cardDesc_8412,"<color=#e6c14f>Exiled</color>. Choose and <color=#e6c14f>exile</color> a card in your hand,  get 2 temporary copies of that card.",<color=#e6c14f>除外</color>\n手札からカードを1枚選び、それを<color=#e6c14f>除外</color>する。そのカードのコピー<color=#e6c14f>*</color>を2枚獲得する
cardName_8413,Crunch,噛みちぎる
cardDesc_8413,Deal 3 damage. Gain <color=#e6c14f>Armor</color> ×3.,3点のダメージを与える。3点の<color=#e6c14f>防御</color>を獲得する
cardName_8414,Crunch,噛み砕き
cardDesc_8414,Deal 5 damage. Gain <color=#e6c14f>Armor</color> ×5.,5点のダメージを与える。5点の<color=#e6c14f>防御</color>を獲得する
cardLevelUpDesc_8414,Deal <color=#8adf6a>5</color> damage. Gain <color=#e6c14f>Armor</color> ×<color=#8adf6a>5</color>.,<color=#8adf6a>5</color>点のダメージを与える。<color=#8adf6a>5</color>点の<color=#e6c14f>防御</color>を獲得する
cardName_8415,Keen Eye,鋭い目つき
cardDesc_8415,"The enemy loses 2 Action,  you gain them.",敵は2点のアクションを失う。あなたは失ったアクションに等しいのアクションを獲得する
cardName_8417,Fork in the Road,分かれ道
cardDesc_8417,<color=#e6c14f>Exiled</color>. Choose one: Copy the leftmost in your hand card or copy the rightmost card in your hand.,<color=#e6c14f>除外</color>\n選択：手札の一番左のカードをコピーする／手札の一番右のカードをコピーする
cardName_8418,Turn Left,左の道
cardDesc_8418,Copy the leftmost card.,手札の一番左のカードをコピーする
cardName_8419,Turn Right,右の道
cardDesc_8419,Copy the rightmost card.,手札の一番右のカードをコピーする
cardName_8420,Protective Talisman,お守り
cardDesc_8420,"At the end of your turn,  <color=#e6c14f>exile</color> this card. Counter the next 2 cards the enemy plays.",あなたのターンの終了時に、このカードを<color=#e6c14f>除外</color>\nする。敵が次にプレイする2枚のカードを打ち消す
cardName_8423,Keen Eye,鋭い目つき
cardDesc_8423,"The enemy loses 3 Action,  you gain them.",敵は3点のアクションを失う。あなたは失ったアクションに等しいのアクションを獲得する
cardLevelUpDesc_8423,"The enemy loses <color=#8adf6a>3</color> Action,  you gain them.",敵は<color=#8adf6a>3</color>点のアクションを失う。あなたは失ったアクションに等しいのアクションを獲得する
cardName_8424,Heavy Axe,大斧
cardDesc_8424,"When you use a 2-Action-cost card,  draw a card.",アクションのコストが2点の行動カードをプレイする度に、カードを1枚引く
cardName_8426,Run wild,暴走
cardDesc_8426,"Deal 3 damage. If you have used 2 action cards this turn,  get Action +2.",3点のダメージを与える。行動カードを2枚以上プレイした場合、2点のアクションを獲得する
cardName_8427,Run wild,暴走
cardDesc_8427,"Deal 5 damage. If you have used 2 action cards this turn,  get Action +2.",5点のダメージを与える。行動カードを2枚以上プレイした場合、2点のアクションを獲得する
cardLevelUpDesc_8427,"Deal <color=#8adf6a>5</color> damage. If you have used 2 action cards this turn,  get Action +2.",<color=#8adf6a>5</color>点のダメージを与える。行動カードを2枚以上プレイした場合、2点のアクションを獲得する
cardName_8500,Angry Headbutt,渾身の頭突き
cardDesc_8500,"Deal 3 damage. The next time you use Angry Headbutt,  it deals 1 more damage.",3点のダメージを与える。このターン、次にプレイする渾身の頭突きのダメージ+1
cardDescEx_8500,"Deal {0} damage. The next time you use Angry Headbutt,  it deals 1 more damage.",{0}点のダメージを与える。このターン、次にプレイする渾身の頭突きのダメージ+1
cardName_8501,Angry Headbutt,渾身の頭突き
cardDesc_8501,"Deal 5 damage. The next time you use Angry Headbutt,  it deals 1 more damage.",5点のダメージを与える。このターン、次にプレイする渾身の頭突きのダメージ+1
cardLevelUpDesc_8501,"Deal <color=#8adf6a>5</color> damage. The next time you use Angry Headbutt,  it deals 1 more damage.",<color=#8adf6a>5</color>点のダメージを与える。このターン、次にプレイする渾身の頭突きのダメージ+1
cardDescEx_8501,"Deal {0} damage. The next time you use Angry Headbutt,  it deals 1 more damage.",{0}点のダメージを与える。このターン、次にプレイする渾身の頭突きのダメージ+1
cardName_8502,Concealed Assault,計算された突撃
cardDesc_8502,Draw 1 card. The enemy discards all their cards on your next turn.,カードを1枚引く。次のターンに、敵は全ての手札を捨てる
cardName_8505,Stealing Power,祝福を手にする
cardDesc_8505,<color=#e6c14f>Exiled</color>. Gain 1 power.,<color=#e6c14f>除外</color>\n1つの祝福を獲得する
cardName_8508,Barrier,壁作り
cardDesc_8508,Deal 1 damage for every 2 health you have. Gain <color=#e6c14f>Armor</color> ×2.,残りHPの半分に等しいのダメージを与える。<color=#e6c14f>防御</color>を2獲得する
cardName_8509,Seize,強奪
cardDesc_8509,Seize an equipment from the enemy.,敵の装備カードを1枚選び、それをゲームから取り除く。
cardName_8511,Grandma's Blessing,おばあさんの祝福
cardDesc_8511,<color=#e6c14f>Exiled</color>. Choose and get a card from 3 cards. Draw this card on start of each combat.,<color=#e6c14f>除外</color>\nランダムな3枚のカードからカードを1枚選び、それを手札に加える。戦闘の開始時に、このカードを手札に加える
cardName_8512,Curse Doll,呪いの人形
cardDesc_8512,Deal 5 poison damage. You deal 1 additional damage in this combat.,5点の毒属性のダメージを与える。この戦闘中、あなたが与えるダメージ+1する
cardName_8601,Bane of Doom,黙示録
cardDesc_8601,"<color=#e6c14f>Exiled</color>, in this combat,  your prayer cards speed up by 1.",<color=#e6c14f>除外</color>\nこの戦闘中、あなたの各ターンの終了時に、進行中の祈りカードのカウントを1ターン進める
cardName_8602,Spell Breaking,呪文の限界突破
cardDesc_8602,Double the effect of your spell cards in your hand.They become temporary cards.,手札にある全ての魔法カードを<color=#e6c14f>*</color>カードに変化し、効果を2倍にする
cardName_8603,Hunger,飢餓
cardDesc_8603,Shuffle copies of all attack cards you own to your deck. Draw a card.,あなたが<color=#e6c14f>所有</color>している全ての攻撃カードのコピーをデッキに加え、カードを1枚引く
cardName_8604,Tower Shield,壁盾
cardDesc_8604,"At the start of your turn,  draw an armor action card,  action +1.",あなたのターンの開始時に、1点のアクションを獲得するし、<color=#e6c14f>防御</color>の行動カードを1枚引く
cardName_8605,Mercenary squad,傭兵部隊
cardDesc_8605,Choose and get 1 card from 3 random cards.,3枚のランダムなカードからカードを1枚選び、それを獲得する
cardName_8606,Acrobatics,空中ブランコ
cardDesc_8606,"<color=#e6c14f>Exiled</color>,  use 3 attack cards from your deck,  then <color=#e6c14f>exile</color>them.",<color=#e6c14f>除外</color>\nデッキから攻撃カードを3枚プレイし、それらを<color=#e6c14f>除外</color>する
cardName_8607,Recovery Unit,復元装置
cardDesc_8607,"<color=#e6c14f>Exiled</color>. Choose 1 card form 3 random cards you own ,  shuffle 2 copies to your deck.",<color=#e6c14f>除外</color>\nあなたが<color=#e6c14f>所有</color>しているランダムな3枚のカードから1枚を選び、それのコピー<color=#e6c14f>*</color>を2枚デッキに加える
cardName_8608,Bane of Doom,黙示録
cardDesc_8608,Set HP of both sides to 0.,お互いのHPを0にする
cardName_8609,Spell Breakthrough,呪文の限界突破
cardDesc_8609,"If your enemy's health is 0,  you win this combat.",手札にある全ての魔法カードを<color=#e6c14f>*</color>カードに変化し、効果を2倍にする
cardName_8610,Hunger,飢餓
cardDesc_8610,"When you draw this card,  add this card to your hand.",このカードを引いた場合、このカードを手札に加える
cardName_8611,Tower Shield,壁盾
cardDesc_8611,"Gain <color=#e6c14f>Armor</color>× 100,  then lose all <color=#e6c14f>Armor</color>.",この戦闘中、敵のHPが0になった場合、あなたが勝利する
cardName_8612,Mercenary squad,傭兵部隊
cardDesc_8612,"Draw 3 cards,  then shuffle them to your deck.",カードを3枚引き、それらをデッキに加える
cardName_8613,Acrobatics,空中ブランコ
cardDesc_8613,"<color=#e6c14f>Exiled</color>,  discard a card,  draw a card,  if it is a spell card,  get a 1-mana copy of that card,  then the enemy draws a card,  if it is a mana card,  use it immediately.",<color=#e6c14f>除外</color>\n手札からカードを1枚捨て、カードを1枚引く。魔法カードを引いた場合、その魔法カードのコピーを獲得し、そのコピーのMPコストを1点にする。そして、敵がカードを1枚引き、魔力カードを引いた場合、それを即座にプレイする。それが打ち消した場合、そのカードのコピーをあなたの手札に加える
cardName_8614,Recovery Unit,復元装置
cardDesc_8614,"Restore 5 HP,  cannot be used until your HP is full.",5点のHPを回復する。残りHPがHPの上限を満たしていなければ、このカードをプレイできない
cardName_8650,Frost Nova,冷気爆発
cardDesc_8650,<color=#e6c14f>Exiled</color>.Enemy suffers<color=#e6c14f>Chilled</color>×20.,<color=#e6c14f>除外</color>\n敵に20点の<color=#e6c14f>凍結</color>を与える
cardLevelUpDesc_8650,<color=#e6c14f>Exiled</color>.Enemy suffers<color=#e6c14f>Chilled</color>×<color=#8adf6a>20</color>.,<color=#e6c14f>除外</color>\n敵に<color=#8adf6a>20</color>点の<color=#e6c14f>凍結</color>を与える
cardName_8651,Dual Destinies,捨て身の攻撃,Takdir Ganda
cardDesc_8651,Deal 9 damage to the enemy and 1 piercing damage to yourself.,敵に9点のダメージを与え、あなたに1点の貫通ダメージを与える
cardLevelUpDesc_8651,Deal 9 damage to the enemy and <color=#9adf6a>1</color> piercing damage to yourself.,敵に9点のダメージを与え、あなたに<color=#8adf6a>1</color>点の貫通ダメージを与える
cardName_8652,Absolute Defense,絶対的な防御
cardDesc_8652,"Gain <color=#e6c14f>Armor</color>× 6,  Draw a card.",6点の<color=#e6c14f>防御</color>を獲得するし、カードを1枚引く
cardLevelUpDesc_8652,"Gain <color=#e6c14f>Armor</color>× <color=#8adf6a>6</color>,  Draw a card.",<color=#8adf6a>6</color>点の<color=#e6c14f>防御</color>を獲得するし、カードを1枚引く
cardName_8701,Ice Torch,氷の炎
cardDesc_8701,"When enemy suffers <color=#e6c14f>Chilled</color>,  deal 1 damage for each 4 mana cost you own.",敵に<color=#e6c14f>凍結</color>を与える度に、あなたが<color=#e6c14f>所有</color>している魔法カードでMPコストの合計を4点につき、1点の火属性のダメージを与える
cardDescEx_8701,"When enemy suffers <color=#e6c14f>Chilled</color>,  deal 1 damage for each 4 mana cost you own.({0} damage)",敵に<color=#e6c14f>凍結</color>を与える度に、あなたが<color=#e6c14f>所有</color>している魔法カードでMPコストの合計を4点につき、1点の火属性のダメージを与える({0}点のダメージ)
cardName_8703,Sleeping Wind Knight,眠るぜんまい仕掛けの騎士
cardDesc_8703,"On the end of your turn,  equip a random equipment,  turn into Wind-Up Knight.",あなたのターンの終了時に、ランダムに装備カードを1枚装備し、このカードをぜんまい仕掛けの騎士に変化する
cardDescEx_8703,"On the end of your turn,  equip a random equipment,  turn into Wind-Up Knight.",あなたのターンの終了時に、ランダムに装備カードを1枚装備し、このカードをぜんまい仕掛けの騎士に変化する
cardName_8706,Wind Knight,ぜんまい仕掛けの騎士
cardDesc_8706,"On the end of your turn,  Deal 1 damage for each equipment you have.",あなたのターンの終了時に、敵にあなたの装備中の装備カードの枚数に等しいのダメージを与える
cardName_8707,Fatal Fork,命取りのフォーク
cardDesc_8707,"When you use attack card,  discard your leftmost card,  it takes effect 1 more time.",攻撃カードをプレイする度に、手札から一番左のカードを捨て、プレイした攻撃カードの効果を追加で1回発動する
cardName_8708,Hurricane Staff,颱風の杖
cardDesc_8708,Gain 1 mana for each 2 damage you deal by spell cards.,魔法カードで2点のダメージを与えるごとに、1点のMPを獲得する
cardName_8709,Witch's Broom,魔女のほうき
cardDesc_8709,Get a random spell card for each 2 mana cards you play.,魔力カードを2枚プレイする度に、ランダムに魔法カード<color=#e6c14f>*</color>を1枚獲得する
cardName_8712,Mechanical Fist,マジックハンド
cardDesc_8712,"When you use action cards,  your next attack card deal double damage,  and you gain 1 Action next turn.",行動カードをプレイする度に、このターン中に、次にプレイする攻撃カードが与えるダメージを2倍にし、次のターンに1点のアクションを獲得する
cardName_8713,Selected Recipes,美食のレシピ
cardDesc_8713,"When you <color=#e6c14f>exile</color> a card,  gain 1 mana and shuffle a card with effect doubled.",カードを<color=#e6c14f>除外</color>\nする度に、1点のMPを獲得するし、効果が2倍のカードを1枚デッキに加える
cardName_8714,Blend Beaker,薬品ブレンドの器具
cardDesc_8714,<color=#e6c14f>Blend</color> potions you played.,ポーションをプレイした場合、そのポーションを<color=#e6c14f>ブレンド</color>する
cardName_8715,Cocktail Shaker,シェイカー
cardDesc_8715,"When you play a <color=#e6c14f>Effective</color> card,  get a <color=#e6c14f>Cocktail</color>.",<color=#e6c14f>改良</color>カードをプレイする度に、<color=#e6c14f>カクテル</color><color=#e6c14f>*</color>を1枚獲得する
cardName_8804,Gear Wheel,ぜんまいを巻く
cardDesc_8804,"Gain <color=#e6c14f>Armor</color>× 8,  trigger all equipments' round effect.",8点の<color=#e6c14f>防御</color>を獲得する。装備中の毎ターンに発動する全ての装備カードの効果を発動する
cardName_8805,Clockwork Call,騎士の召喚
cardDesc_8805,<color=#e6c14f>Exiled</color>. Equip a Sleeping Wind Knight. Draw this card on start of each combat.,<color=#e6c14f>除外</color>\n<color=#e6c14f>眠るぜんまい仕掛けの騎士</color>を1枚装備する。戦闘の開始時に、このカードを手札に加える
cardName_8806,Rummaging,かばんを探る
cardDesc_8806,<color=#e6c14f>Exiled</color>. Equip 2 random equipment.,<color=#e6c14f>除外</color>\nランダムに装備カードを2枚装備する
cardName_8807,Stabbing Pain,鋭い痛み
cardDesc_8807,Deal 10 piercing damage. Get a random attack card.,10点の貫通ダメージを与える。ランダムに攻撃カードを1枚獲得する
cardName_8808,Phantom Boxing,幻の左
cardDesc_8808,"<color=#e6c14f>Exiled</color>. In this combat,  when you play a card,  transform your leftmost card in your hand into a random card.",<color=#e6c14f>除外</color>\nこの戦闘中、あなたがカードをプレイする度に、手札の一番左のカードをランダムに他のカードに変化する
cardName_8809,Half-time Break,インターバル
cardDesc_8809,<color=#e6c14f>Exiled</color>. Gain an extra turn.,<color=#e6c14f>除外</color>\n追加のターンを獲得する
cardName_8811,Cleaning Time,お掃除の時間
cardDesc_8811,<color=#e6c14f>Exiled</color>. Trigger effects of all temporary cards you've played in this combat.,<color=#e6c14f>除外</color>\nあなたがこの戦闘中にプレイした全ての一時的の魔法カード<color=#e6c14f>*</color>の効果を発動する
cardDescEx_8811,<color=#e6c14f>Exiled</color>. Trigger effects of all temporary cards you've played in this combat.({0}),<color=#e6c14f>除外</color>\nあなたがこの戦闘中にプレイした全ての一時的の魔法カード<color=#e6c14f>*</color>の効果を発動する({0}枚)
cardName_8812,Apprenticeship Notes,魔法使いの弟子のメモ
cardDesc_8812,Get 3 random mana cards. Mana cost -1 in this combat.,ランダムに魔力カードを3枚獲得する。この戦闘中のMPのコストを-1
cardName_8813,Wind-Calling Staff,風呼びの杖
cardDesc_8813,Play 4 spell cards from your deck without any cost.,デッキから4枚の魔法カードのMPコストを無視してプレイする
cardName_8814,Forked Lightning,二股の稲妻
cardDesc_8814,"Pick one from 3 random spell cards,  your next spell triggers 2 more times.",ランダムな3枚の魔法カードから1枚を選び、それのコピー<color=#e6c14f>*</color>を1枚獲得する。次にプレイする魔法カードは追加で2回発動する
cardName_8815,Ice Cream Tricks,凍えるアイス
cardDesc_8815,"Gain 10 mana. The enemy gain <color=#e6c14f>Chilled</color> ×10,  get 2 <color=#e6c14f>Chilling Card</color> .",10点のMPを獲得する。敵に10点の<color=#e6c14f>凍結</color>を与える。<color=#e6c14f>凍結カード</color>を2枚獲得する
cardName_8816,Book of Hunger,飢餓の魔典
cardDesc_8816,On the end of your turn. Trigger the effect of your highest-cost spell card.,あなたのターンの終了時に、あなたが<color=#e6c14f>所有</color>しているMPのコストが一番高い魔法カードの効果を発動する
cardName_8821,Hot Pot,上手に調理
cardDesc_8821,<color=#e6c14f>Exiled</color>. <color=#e6c14f>Recycle</color>. Double the effect of all 1 cost spell cards in your hand.,<color=#e6c14f>除外</color>、<color=#e6c14f>回収</color>\n手札にある全てのMPコストが1点の魔法カードの効果を2倍にする
cardName_8824,Dangerous Experiment,危険な実験
cardDesc_8824,Double the effect of the next 4 spell cards you would draw. Draw 2 cards.,次に獲得する4枚の魔法カードの効果を2倍にする。カードを2枚引く
cardName_8825,Appetizer,食前酒
cardDesc_8825,Draw 2 cards. Draw this card on start of each combat.,カードを2枚引く。戦闘の開始時に、このカードを手札に加える
cardName_8826,Cuve,酒樽
cardDesc_8826,"At the start of turn,  shuffle a Effective Brewing to your deck. Draw a card.",あなたのターンの開始時、<color=#e6c14f>薬品の改良</color>を1枚デッキに加える。カードを1枚引く
cardName_8827,Fancy Blending,シェイカー パフォーマンス
cardDesc_8827,<color=#e6c14f>Exiled</color>. <color=#e6c14f>Recycle</color>\nGain Effective ×1,<color=#e6c14f>除外</color>、<color=#e6c14f>回収</color>\n1点の<color=#e6c14f>改良</color>を獲得する
cardName_8828,Installation building,フエルフラスコ
cardDesc_8828,"<color=#e6c14f>Exiled</color>. Choose one card from 3 random equipment,  equip 2 copies.",<color=#e6c14f>除外</color>\nランダムな3枚の装備カードから1枚を選び、そのカードのコピーを2枚装備する
cardName_8851,Sharp Kitchen Knife,恨み包丁
cardDesc_8851,<color=#e6c14f>Exiled</color>. Deal 5 damage. Restore same amount of health.,<color=#e6c14f>除外</color>\n敵に5点のダメージを与え、あなたは与えたダメージに等しいのHPを回復する
cardName_8852,Champion Cloak,勝者のマント
cardDesc_8852,<color=#e6c14f>Exiled</color>. Gain <color=#e6c14f>Armor</color> ×10. Get a random action card.,<color=#e6c14f>除外</color>\n10点の<color=#e6c14f>防御</color>を獲得する。ランダムに行動カードを1枚獲得する
cardName_8853,Toy Spear,おもちゃの槍
cardDesc_8853,"On the end of your turn,  gain <color=#e6c14f>Spear Strike</color> ×8.",あなたのターンの終了時に、8点の<color=#e6c14f>槍投げの準備</color>を獲得する
cardName_8854,Toy Spear,おもちゃの槍
cardDesc_8854,"On the end of your turn,  gain <color=#e6c14f>Spear Strike</color> ×10.",あなたのターンの終了時に、10点の<color=#e6c14f>槍投げの準備</color>を獲得する
cardLevelUpDesc_8854,"On the end of your turn,  gain <color=#e6c14f>Spear Strike</color> ×<color=#8adf6a>10</color>.",あなたのターンの終了時に、<color=#8adf6a>10</color>点の<color=#e6c14f>槍投げの準備</color>を獲得する
cardName_8855,Code of Ice,氷結の呪文書
cardDesc_8855,The enemy suffers <color=#e6c14f>Chilled</color> ×4. Get a <color=#e6c14f>Chilling Card</color>.,敵に4点の<color=#e6c14f>凍結</color>を与える。<color=#e6c14f>凍結</color>カードを1枚獲得する
cardName_8856,Code of Storms,暴風の呪文書
cardDesc_8856,Gain mana equal to your initial mana. Draw a card.,あなたの初期MPに等しい点数のMPを獲得する。カードを1枚引く
cardDescEx_8856,Gain mana equal to your initial mana. Draw a card.,あなたの初期MPに等しい点数のMPを獲得する。カードを1枚引く({0}点のMPを獲得する)
cardName_8857,Code of Stars,星詠みの呪文書
cardDesc_8857,Get a temporary random spell card. Draw a card.,ランダムに魔法カード<color=#e6c14f>*</color>を1枚獲得する。カードを1枚引く
cardName_8858,Experimental Inventions,実験的発明品
cardDesc_8858,"<color=#e6c14f>Exiled</color>. Equip a random equipment,  draw a card.",<color=#e6c14f>除外</color>\nランダムに装備品を1枚装備する。カードを1枚引く
cardName_8859,Boil the Soup,煮えたぎるスープ
cardDesc_8859,<color=#e6c14f>Exiled</color>. Equip a <color=#e6c14f>Witch's Crucible</color>,<color=#e6c14f>除外</color>\n<color=#e6c14f>魔女の大釜</color>を1枚装備する。
cardName_8860,Ice Mint,お口直し
cardDesc_8860,"<color=#e6c14f>Exiled</color>. Action +1,  draw an action card.",<color=#e6c14f>除外</color>\n1点のアクションを獲得するし、行動カードを1枚引く
cardName_8916,Clicking,一切り
cardDesc_8916,The enemy loses 20% health.,敵は20%のHPを失う
cardDescEx_8916,The enemy loses 20% health.,敵は20%のHPを失う
cardName_8917,Clicking,一切り
cardDesc_8917,The enemy loses 25% health.,敵は25%のHPを失う
cardDescEx_8917,The enemy loses 25% health.,敵は25%のHPを失う
cardName_8921,Keep Watching,見張り
cardDesc_8921,Gain <color=#e6c14f>Armor</color> ×3. (Enhance each turn),3点の<color=#e6c14f>防御</color>を獲得する（この戦闘の経過ターン数によって獲得する<color=#e6c14f>防御</color>が増える）
cardDescEx_8921,Gain <color=#e6c14f>Armor</color> ×{0}.(Enhance each turn),{0}点の<color=#e6c14f>防御</color>を獲得する（この戦闘の経過ターン数によって獲得する<color=#e6c14f>防御</color>が増える）
cardName_8922,Fangs,毒牙
cardDesc_8922,The enemy suffers <color=#e6c14f>Poisoned</color> ×3. Get a <color=#e6c14f>Poison Card</color>.,敵に3点の<color=#e6c14f>毒</color>を与える。<color=#e6c14f>毒</color>カードを1枚獲得する
cardName_8923,Inebriate,一気飲みコール
cardDesc_8923,<color=#e6c14f>Distroy enemy's deck!</color>,<color=#e6c14f>敵のデッキをカードを全て除外する。</color>敵は<color=#e6c14f>酔い覚め</color>を獲得する
